year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party,writein,candidatevotes,totalvotes,version,notes
1976,alabama,al,1,63,41,US President,"Carter, Jimmy",democrat,0,659170,1182850,20171015,
1976,alabama,al,1,63,41,US President,"Ford, Gerald",republican,0,504070,1182850,20171015,
1976,alaska,ak,2,94,81,US President,"Ford, Gerald",republican,0,71555,123574,20171015,
1976,alaska,ak,2,94,81,US President,"Carter, Jimmy",democrat,0,44058,123574,20171015,
1976,arizona,az,4,86,61,US President,"Ford, Gerald",republican,0,418642,742719,20171015,
1976,arizona,az,4,86,61,US President,"Carter, Jimmy",democrat,0,295602,742719,20171015,
1976,arkansas,ar,5,71,42,US President,"Carter, Jimmy",democrat,0,498604,767535,20171015,
1976,arkansas,ar,5,71,42,US President,"Ford, Gerald",republican,0,267903,767535,20171015,
1976,california,ca,6,93,71,US President,"Ford, Gerald",republican,0,3882244,7803770,20171015,
1976,california,ca,6,93,71,US President,"Carter, Jimmy",democrat,0,3742284,7803770,20171015,
1976,colorado,co,8,84,62,US President,"Ford, Gerald",republican,0,584278,1081440,20171015,
1976,colorado,co,8,84,62,US President,"Carter, Jimmy",democrat,0,460801,1081440,20171015,
1976,connecticut,ct,9,16,1,US President,"Ford, Gerald",republican,0,719261,1386355,20171015,
1976,connecticut,ct,9,16,1,US President,"Carter, Jimmy",democrat,0,647895,1386355,20171015,
1976,delaware,de,10,51,11,US President,"Carter, Jimmy",democrat,0,122461,235642,20171015,
1976,delaware,de,10,51,11,US President,"Ford, Gerald",republican,0,109780,235642,20171015,
1976,district-of-columbia,dc,11,53,55,US President,"Carter, Jimmy",democrat,0,137818,168830,20171015,
1976,district-of-columbia,dc,11,53,55,US President,"Ford, Gerald",republican,0,27873,168830,20171015,
1976,florida,fl,12,59,43,US President,"Carter, Jimmy",democrat,0,1636000,3150631,20171015,
1976,florida,fl,12,59,43,US President,"Ford, Gerald",republican,0,1469531,3150631,20171015,
1976,georgia,ga,13,58,44,US President,"Carter, Jimmy",democrat,0,979409,1463152,20171015,
1976,georgia,ga,13,58,44,US President,"Ford, Gerald",republican,0,483743,1463152,20171015,
1976,hawaii,hi,15,95,82,US President,"Carter, Jimmy",democrat,0,147375,291301,20171015,
1976,hawaii,hi,15,95,82,US President,"Ford, Gerald",republican,0,140003,291301,20171015,
1976,idaho,id,16,82,63,US President,"Ford, Gerald",republican,0,204151,340932,20171015,
1976,idaho,id,16,82,63,US President,"Carter, Jimmy",democrat,0,126549,340932,20171015,
1976,illinois,il,17,33,21,US President,"Ford, Gerald",republican,0,2364269,4721282,20171015,
1976,illinois,il,17,33,21,US President,"Carter, Jimmy",democrat,0,2271295,4721282,20171015,
1976,indiana,in,18,32,22,US President,"Ford, Gerald",republican,0,1183958,2220362,20171015,
1976,indiana,in,18,32,22,US President,"Carter, Jimmy",democrat,0,1014714,2220362,20171015,
1976,iowa,ia,19,42,31,US President,"Ford, Gerald",republican,0,632864,1279303,20171015,
1976,iowa,ia,19,42,31,US President,"Carter, Jimmy",democrat,0,619931,1279303,20171015,
1976,kansas,ks,20,47,32,US President,"Ford, Gerald",republican,0,502752,957845,20171015,
1976,kansas,ks,20,47,32,US President,"Carter, Jimmy",democrat,0,430421,957845,20171015,
1976,kentucky,ky,21,61,51,US President,"Carter, Jimmy",democrat,0,615717,1167142,20171015,
1976,kentucky,ky,21,61,51,US President,"Ford, Gerald",republican,0,531852,1167142,20171015,
1976,louisiana,la,22,72,45,US President,"Carter, Jimmy",democrat,0,661365,1277383,20171015,
1976,louisiana,la,22,72,45,US President,"Ford, Gerald",republican,0,587446,1277383,20171015,
1976,maine,me,23,11,2,US President,"Ford, Gerald",republican,0,236320,482968,20171015,
1976,maine,me,23,11,2,US President,"Carter, Jimmy",democrat,0,232279,482968,20171015,
1976,maryland,md,24,52,52,US President,"Carter, Jimmy",democrat,0,759612,1432273,20171015,
1976,maryland,md,24,52,52,US President,"Ford, Gerald",republican,0,672661,1432273,20171015,
1976,massachusetts,ma,25,14,3,US President,"Carter, Jimmy",democrat,0,1429475,2547558,20171015,
1976,massachusetts,ma,25,14,3,US President,"Ford, Gerald",republican,0,1030276,2547558,20171015,
1976,michigan,mi,26,34,23,US President,"Ford, Gerald",republican,0,1893742,3651590,20171015,
1976,michigan,mi,26,34,23,US President,"Carter, Jimmy",democrat,0,1696714,3651590,20171015,
1976,minnesota,mn,27,41,33,US President,"Carter, Jimmy",democrat,0,1070440,1949931,20171015,
1976,minnesota,mn,27,41,33,US President,"Ford, Gerald",republican,0,819395,1949931,20171015,
1976,mississippi,ms,28,64,46,US President,"Carter, Jimmy",democrat,0,381329,768390,20171015,
1976,mississippi,ms,28,64,46,US President,"Ford, Gerald",republican,0,366846,768390,20171015,
1976,missouri,mo,29,43,34,US President,"Carter, Jimmy",democrat,0,998387,1953600,20171015,
1976,missouri,mo,29,43,34,US President,"Ford, Gerald",republican,0,927443,1953600,20171015,
1976,montana,mt,30,81,64,US President,"Ford, Gerald",republican,0,173703,328734,20171015,
1976,montana,mt,30,81,64,US President,"Carter, Jimmy",democrat,0,149259,328734,20171015,
1976,nebraska,ne,31,46,35,US President,"Ford, Gerald",republican,0,359219,606749,20171015,
1976,nebraska,ne,31,46,35,US President,"Carter, Jimmy",democrat,0,233293,606749,20171015,
1976,nevada,nv,32,88,65,US President,"Ford, Gerald",republican,0,101273,201876,20171015,
1976,nevada,nv,32,88,65,US President,"Carter, Jimmy",democrat,0,92479,201876,20171015,
1976,new-hampshire,nh,33,12,4,US President,"Ford, Gerald",republican,0,185935,339627,20171015,
1976,new-hampshire,nh,33,12,4,US President,"Carter, Jimmy",democrat,0,147645,339627,20171015,
1976,new-jersey,nj,34,22,12,US President,"Ford, Gerald",republican,0,1509688,3014472,20171015,
1976,new-jersey,nj,34,22,12,US President,"Carter, Jimmy",democrat,0,1444653,3014472,20171015,
1976,new-mexico,nm,35,85,66,US President,"Ford, Gerald",republican,0,211419,416590,20171015,
1976,new-mexico,nm,35,85,66,US President,"Carter, Jimmy",democrat,0,201148,416590,20171015,
1976,new-york,ny,36,21,13,US President,"Carter, Jimmy",democrat,0,3244165,6668262,20171015,
1976,new-york,ny,36,21,13,US President,"Ford, Gerald",republican,0,2825913,6668262,20171015,
1976,north-carolina,nc,37,56,47,US President,"Carter, Jimmy",democrat,0,927365,1677906,20171015,
1976,north-carolina,nc,37,56,47,US President,"Ford, Gerald",republican,0,741960,1677906,20171015,
1976,north-dakota,nd,38,44,36,US President,"Ford, Gerald",republican,0,153684,297308,20171015,
1976,north-dakota,nd,38,44,36,US President,"Carter, Jimmy",democrat,0,136078,297308,20171015,
1976,ohio,oh,39,31,24,US President,"Carter, Jimmy",democrat,0,2009959,4110456,20171015,
1976,ohio,oh,39,31,24,US President,"Ford, Gerald",republican,0,2000626,4110456,20171015,
1976,oklahoma,ok,40,73,53,US President,"Ford, Gerald",republican,0,545708,1092251,20171015,
1976,oklahoma,ok,40,73,53,US President,"Carter, Jimmy",democrat,0,532442,1092251,20171015,
1976,oregon,or,41,92,72,US President,"Ford, Gerald",republican,0,492120,1029876,20171015,
1976,oregon,or,41,92,72,US President,"Carter, Jimmy",democrat,0,490407,1029876,20171015,
1976,pennsylvania,pa,42,23,14,US President,"Carter, Jimmy",democrat,0,2328677,4620787,20171015,
1976,pennsylvania,pa,42,23,14,US President,"Ford, Gerald",republican,0,2205604,4620787,20171015,
1976,rhode-island,ri,44,15,5,US President,"Carter, Jimmy",democrat,0,227636,410584,20171015,
1976,rhode-island,ri,44,15,5,US President,"Ford, Gerald",republican,0,181249,410584,20171015,
1976,south-carolina,sc,45,57,48,US President,"Carter, Jimmy",democrat,0,450807,802583,20171015,
1976,south-carolina,sc,45,57,48,US President,"Ford, Gerald",republican,0,346149,802583,20171015,
1976,south-dakota,sd,46,45,37,US President,"Ford, Gerald",republican,0,151505,300678,20171015,
1976,south-dakota,sd,46,45,37,US President,"Carter, Jimmy",democrat,0,147068,300678,20171015,
1976,tennessee,tn,47,62,54,US President,"Carter, Jimmy",democrat,0,825879,1476346,20171015,
1976,tennessee,tn,47,62,54,US President,"Ford, Gerald",republican,0,633969,1476346,20171015,
1976,texas,tx,48,74,49,US President,"Carter, Jimmy",democrat,0,2082319,4071884,20171015,
1976,texas,tx,48,74,49,US President,"Ford, Gerald",republican,0,1953300,4071884,20171015,
1976,utah,ut,49,87,67,US President,"Ford, Gerald",republican,0,337908,541218,20171015,
1976,utah,ut,49,87,67,US President,"Carter, Jimmy",democrat,0,182110,541218,20171015,
1976,vermont,vt,50,13,6,US President,"Ford, Gerald",republican,0,100387,183902,20171015,
1976,vermont,vt,50,13,6,US President,"Carter, Jimmy",democrat,0,77798,183902,20171015,
1976,virginia,va,51,54,40,US President,"Ford, Gerald",republican,0,836554,1697094,20171015,
1976,virginia,va,51,54,40,US President,"Carter, Jimmy",democrat,0,813896,1697094,20171015,
1976,washington,wa,53,91,73,US President,"Ford, Gerald",republican,0,777732,1555534,20171015,
1976,washington,wa,53,91,73,US President,"Carter, Jimmy",democrat,0,717323,1555534,20171015,
1976,west-virginia,wv,54,55,56,US President,"Carter, Jimmy",democrat,0,435864,750590,20171015,
1976,west-virginia,wv,54,55,56,US President,"Ford, Gerald",republican,0,314726,750590,20171015,
1976,wisconsin,wi,55,35,25,US President,"Carter, Jimmy",democrat,0,1040232,2101336,20171015,
1976,wisconsin,wi,55,35,25,US President,"Ford, Gerald",republican,0,1004987,2101336,20171015,
1976,wyoming,wy,56,83,68,US President,"Ford, Gerald",republican,0,92717,156343,20171015,
1976,wyoming,wy,56,83,68,US President,"Carter, Jimmy",democrat,0,62239,156343,20171015,
1980,alabama,al,1,63,41,US President,"Reagan, Ronald",republican,0,654192,1341929,20171015,
1980,alabama,al,1,63,41,US President,"Carter, Jimmy",democrat,0,636730,1341929,20171015,
1980,alaska,ak,2,94,81,US President,"Reagan, Ronald",republican,0,86112,158445,20171015,
1980,alaska,ak,2,94,81,US President,"Carter, Jimmy",democrat,0,41842,158445,20171015,
1980,arizona,az,4,86,61,US President,"Reagan, Ronald",republican,0,529688,873945,20171015,
1980,arizona,az,4,86,61,US President,"Carter, Jimmy",democrat,0,246843,873945,20171015,
1980,arkansas,ar,5,71,42,US President,"Reagan, Ronald",republican,0,403164,837582,20171015,
1980,arkansas,ar,5,71,42,US President,"Carter, Jimmy",democrat,0,398041,837582,20171015,
1980,california,ca,6,93,71,US President,"Reagan, Ronald",republican,0,4522994,8582938,20171015,
1980,california,ca,6,93,71,US President,"Carter, Jimmy",democrat,0,3082943,8582938,20171015,
1980,colorado,co,8,84,62,US President,"Reagan, Ronald",republican,0,652264,1184450,20171015,
1980,colorado,co,8,84,62,US President,"Carter, Jimmy",democrat,0,368009,1184450,20171015,
1980,connecticut,ct,9,16,1,US President,"Reagan, Ronald",republican,0,677210,1406285,20171015,
1980,connecticut,ct,9,16,1,US President,"Carter, Jimmy",democrat,0,541732,1406285,20171015,
1980,delaware,de,10,51,11,US President,"Reagan, Ronald",republican,0,111252,235668,20171015,
1980,delaware,de,10,51,11,US President,"Carter, Jimmy",democrat,0,105754,235668,20171015,
1980,district-of-columbia,dc,11,53,55,US President,"Carter, Jimmy",democrat,0,130231,173889,20171015,
1980,district-of-columbia,dc,11,53,55,US President,"Reagan, Ronald",republican,0,23313,173889,20171015,
1980,florida,fl,12,59,43,US President,"Reagan, Ronald",republican,0,2046951,3686927,20171015,
1980,florida,fl,12,59,43,US President,"Carter, Jimmy",democrat,0,1419475,3686927,20171015,
1980,georgia,ga,13,58,44,US President,"Carter, Jimmy",democrat,0,890955,1596805,20171015,
1980,georgia,ga,13,58,44,US President,"Reagan, Ronald",republican,0,654168,1596805,20171015,
1980,hawaii,hi,15,95,82,US President,"Carter, Jimmy",democrat,0,135879,303287,20171015,
1980,hawaii,hi,15,95,82,US President,"Reagan, Ronald",republican,0,130112,303287,20171015,
1980,idaho,id,16,82,63,US President,"Reagan, Ronald",republican,0,290699,437431,20171015,
1980,idaho,id,16,82,63,US President,"Carter, Jimmy",democrat,0,110192,437431,20171015,
1980,illinois,il,17,33,21,US President,"Reagan, Ronald",republican,0,2358049,4749721,20171015,
1980,illinois,il,17,33,21,US President,"Carter, Jimmy",democrat,0,1981413,4749721,20171015,
1980,indiana,in,18,32,22,US President,"Reagan, Ronald",republican,0,1255656,2242033,20171015,
1980,indiana,in,18,32,22,US President,"Carter, Jimmy",democrat,0,844197,2242033,20171015,
1980,iowa,ia,19,42,31,US President,"Reagan, Ronald",republican,0,676026,1317661,20171015,
1980,iowa,ia,19,42,31,US President,"Carter, Jimmy",democrat,0,508672,1317661,20171015,
1980,kansas,ks,20,47,32,US President,"Reagan, Ronald",republican,0,566812,979795,20171015,
1980,kansas,ks,20,47,32,US President,"Carter, Jimmy",democrat,0,326150,979795,20171015,
1980,kentucky,ky,21,61,51,US President,"Reagan, Ronald",republican,0,635274,1295627,20171015,
1980,kentucky,ky,21,61,51,US President,"Carter, Jimmy",democrat,0,617417,1295627,20171015,
1980,louisiana,la,22,72,45,US President,"Reagan, Ronald",republican,0,792853,1548591,20171015,
1980,louisiana,la,22,72,45,US President,"Carter, Jimmy",democrat,0,708453,1548591,20171015,
1980,maine,me,23,11,2,US President,"Reagan, Ronald",republican,0,238522,523011,20171015,
1980,maine,me,23,11,2,US President,"Carter, Jimmy",democrat,0,220974,523011,20171015,
1980,maryland,md,24,52,52,US President,"Carter, Jimmy",democrat,0,726161,1540496,20171015,
1980,maryland,md,24,52,52,US President,"Reagan, Ronald",republican,0,680606,1540496,20171015,
1980,massachusetts,ma,25,14,3,US President,"Reagan, Ronald",republican,0,1057631,2524090,20171015,
1980,massachusetts,ma,25,14,3,US President,"Carter, Jimmy",democrat,0,1053802,2524090,20171015,
1980,michigan,mi,26,34,23,US President,"Reagan, Ronald",republican,0,1915225,3909725,20171015,
1980,michigan,mi,26,34,23,US President,"Carter, Jimmy",democrat,0,1661532,3909725,20171015,
1980,minnesota,mn,27,41,33,US President,"Carter, Jimmy",democrat,0,954173,2051916,20171015,
1980,minnesota,mn,27,41,33,US President,"Reagan, Ronald",republican,0,873268,2051916,20171015,
1980,mississippi,ms,28,64,46,US President,"Reagan, Ronald",republican,0,441089,891750,20171015,
1980,mississippi,ms,28,64,46,US President,"Carter, Jimmy",democrat,0,429281,891750,20171015,
1980,missouri,mo,29,43,34,US President,"Reagan, Ronald",republican,0,1074181,2099824,20171015,
1980,missouri,mo,29,43,34,US President,"Carter, Jimmy",democrat,0,931182,2099824,20171015,
1980,montana,mt,30,81,64,US President,"Reagan, Ronald",republican,0,206814,363952,20171015,
1980,montana,mt,30,81,64,US President,"Carter, Jimmy",democrat,0,118032,363952,20171015,
1980,nebraska,ne,31,46,35,US President,"Reagan, Ronald",republican,0,419214,639533,20171015,
1980,nebraska,ne,31,46,35,US President,"Carter, Jimmy",democrat,0,166424,639533,20171015,
1980,nevada,nv,32,88,65,US President,"Reagan, Ronald",republican,0,155017,243692,20171015,
1980,nevada,nv,32,88,65,US President,"Carter, Jimmy",democrat,0,66666,243692,20171015,
1980,new-hampshire,nh,33,12,4,US President,"Reagan, Ronald",republican,0,221705,383990,20171015,
1980,new-hampshire,nh,33,12,4,US President,"Carter, Jimmy",democrat,0,108864,383990,20171015,
1980,new-jersey,nj,34,22,12,US President,"Reagan, Ronald",republican,0,1546557,2975684,20171015,
1980,new-jersey,nj,34,22,12,US President,"Carter, Jimmy",democrat,0,1147364,2975684,20171015,
1980,new-mexico,nm,35,85,66,US President,"Reagan, Ronald",republican,0,250779,456237,20171015,
1980,new-mexico,nm,35,85,66,US President,"Carter, Jimmy",democrat,0,167826,456237,20171015,
1980,new-york,ny,36,21,13,US President,"Carter, Jimmy",democrat,0,2728372,6201959,20171015,
1980,new-york,ny,36,21,13,US President,"Reagan, Ronald",republican,0,2637700,6201959,20171015,
1980,north-carolina,nc,37,56,47,US President,"Reagan, Ronald",republican,0,915018,1855833,20171015,
1980,north-carolina,nc,37,56,47,US President,"Carter, Jimmy",democrat,0,875635,1855833,20171015,
1980,north-dakota,nd,38,44,36,US President,"Reagan, Ronald",republican,0,193695,301116,20171015,
1980,north-dakota,nd,38,44,36,US President,"Carter, Jimmy",democrat,0,79189,301116,20171015,
1980,ohio,oh,39,31,24,US President,"Reagan, Ronald",republican,0,2206545,4283603,20171015,
1980,ohio,oh,39,31,24,US President,"Carter, Jimmy",democrat,0,1752414,4283603,20171015,
1980,oklahoma,ok,40,73,53,US President,"Reagan, Ronald",republican,0,695570,1149708,20171015,
1980,oklahoma,ok,40,73,53,US President,"Carter, Jimmy",democrat,0,402026,1149708,20171015,
1980,oregon,or,41,92,72,US President,"Reagan, Ronald",republican,0,571044,1181516,20171015,
1980,oregon,or,41,92,72,US President,"Carter, Jimmy",democrat,0,456890,1181516,20171015,
1980,pennsylvania,pa,42,23,14,US President,"Reagan, Ronald",republican,0,2261872,4561501,20171015,
1980,pennsylvania,pa,42,23,14,US President,"Carter, Jimmy",democrat,0,1937540,4561501,20171015,
1980,rhode-island,ri,44,15,5,US President,"Carter, Jimmy",democrat,0,198342,415967,20171015,
1980,rhode-island,ri,44,15,5,US President,"Reagan, Ronald",republican,0,154793,415967,20171015,
1980,south-carolina,sc,45,57,48,US President,"Reagan, Ronald",republican,0,439277,888258,20171015,
1980,south-carolina,sc,45,57,48,US President,"Carter, Jimmy",democrat,0,428220,888258,20171015,
1980,south-dakota,sd,46,45,37,US President,"Reagan, Ronald",republican,0,198343,327703,20171015,
1980,south-dakota,sd,46,45,37,US President,"Carter, Jimmy",democrat,0,103855,327703,20171015,
1980,tennessee,tn,47,62,54,US President,"Reagan, Ronald",republican,0,787761,1617616,20171015,
1980,tennessee,tn,47,62,54,US President,"Carter, Jimmy",democrat,0,783051,1617616,20171015,
1980,texas,tx,48,74,49,US President,"Reagan, Ronald",republican,0,2510705,4541636,20171015,
1980,texas,tx,48,74,49,US President,"Carter, Jimmy",democrat,0,1881147,4541636,20171015,
1980,utah,ut,49,87,67,US President,"Reagan, Ronald",republican,0,439687,604152,20171015,
1980,utah,ut,49,87,67,US President,"Carter, Jimmy",democrat,0,124266,604152,20171015,
1980,vermont,vt,50,13,6,US President,"Reagan, Ronald",republican,0,94628,213299,20171015,
1980,vermont,vt,50,13,6,US President,"Carter, Jimmy",democrat,0,81952,213299,20171015,
1980,virginia,va,51,54,40,US President,"Reagan, Ronald",republican,0,989609,1866032,20171015,
1980,virginia,va,51,54,40,US President,"Carter, Jimmy",democrat,0,752174,1866032,20171015,
1980,washington,wa,53,91,73,US President,"Reagan, Ronald",republican,0,865244,1742394,20171015,
1980,washington,wa,53,91,73,US President,"Carter, Jimmy",democrat,0,650193,1742394,20171015,
1980,west-virginia,wv,54,55,56,US President,"Carter, Jimmy",democrat,0,367462,737715,20171015,
1980,west-virginia,wv,54,55,56,US President,"Reagan, Ronald",republican,0,334206,737715,20171015,
1980,wisconsin,wi,55,35,25,US President,"Reagan, Ronald",republican,0,1088845,2273221,20171015,
1980,wisconsin,wi,55,35,25,US President,"Carter, Jimmy",democrat,0,981584,2273221,20171015,
1980,wyoming,wy,56,83,68,US President,"Reagan, Ronald",republican,0,110700,176713,20171015,
1980,wyoming,wy,56,83,68,US President,"Carter, Jimmy",democrat,0,49427,176713,20171015,
1984,alabama,al,1,63,41,US President,"Reagan, Ronald",republican,0,872849,1441713,20171015,
1984,alabama,al,1,63,41,US President,"Mondale, Walter",democrat,0,551899,1441713,20171015,
1984,alaska,ak,2,94,81,US President,"Reagan, Ronald",republican,0,138377,207605,20171015,
1984,alaska,ak,2,94,81,US President,"Mondale, Walter",democrat,0,62007,207605,20171015,
1984,arizona,az,4,86,61,US President,"Reagan, Ronald",republican,0,681416,1025897,20171015,
1984,arizona,az,4,86,61,US President,"Mondale, Walter",democrat,0,333854,1025897,20171015,
1984,arkansas,ar,5,71,42,US President,"Reagan, Ronald",republican,0,534774,884406,20171015,
1984,arkansas,ar,5,71,42,US President,"Mondale, Walter",democrat,0,338646,884406,20171015,
1984,california,ca,6,93,71,US President,"Reagan, Ronald",republican,0,5467009,9505041,20171015,
1984,california,ca,6,93,71,US President,"Mondale, Walter",democrat,0,3922519,9505041,20171015,
1984,colorado,co,8,84,62,US President,"Reagan, Ronald",republican,0,821817,1295380,20171015,
1984,colorado,co,8,84,62,US President,"Mondale, Walter",democrat,0,454975,1295380,20171015,
1984,connecticut,ct,9,16,1,US President,"Reagan, Ronald",republican,0,890877,1466900,20171015,
1984,connecticut,ct,9,16,1,US President,"Mondale, Walter",democrat,0,569597,1466900,20171015,
1984,delaware,de,10,51,11,US President,"Reagan, Ronald",republican,0,152190,254572,20171015,
1984,delaware,de,10,51,11,US President,"Mondale, Walter",democrat,0,101656,254572,20171015,
1984,district-of-columbia,dc,11,53,55,US President,"Mondale, Walter",democrat,0,180408,211288,20171015,
1984,district-of-columbia,dc,11,53,55,US President,"Reagan, Ronald",republican,0,29009,211288,20171015,
1984,florida,fl,12,59,43,US President,"Reagan, Ronald",republican,0,2730350,4180051,20171015,
1984,florida,fl,12,59,43,US President,"Mondale, Walter",democrat,0,1448816,4180051,20171015,
1984,georgia,ga,13,58,44,US President,"Reagan, Ronald",republican,0,1068722,1776103,20171015,
1984,georgia,ga,13,58,44,US President,"Mondale, Walter",democrat,0,706628,1776103,20171015,
1984,hawaii,hi,15,95,82,US President,"Reagan, Ronald",republican,0,185050,335846,20171015,
1984,hawaii,hi,15,95,82,US President,"Mondale, Walter",democrat,0,147154,335846,20171015,
1984,idaho,id,16,82,63,US President,"Reagan, Ronald",republican,0,297523,411144,20171015,
1984,idaho,id,16,82,63,US President,"Mondale, Walter",democrat,0,108510,411144,20171015,
1984,illinois,il,17,33,21,US President,"Reagan, Ronald",republican,0,2707103,4819088,20171015,
1984,illinois,il,17,33,21,US President,"Mondale, Walter",democrat,0,2086499,4819088,20171015,
1984,indiana,in,18,32,22,US President,"Reagan, Ronald",republican,0,1377230,2233069,20171015,
1984,indiana,in,18,32,22,US President,"Mondale, Walter",democrat,0,841481,2233069,20171015,
1984,iowa,ia,19,42,31,US President,"Reagan, Ronald",republican,0,703088,1319805,20171015,
1984,iowa,ia,19,42,31,US President,"Mondale, Walter",democrat,0,605620,1319805,20171015,
1984,kansas,ks,20,47,32,US President,"Reagan, Ronald",republican,0,677296,1021991,20171015,
1984,kansas,ks,20,47,32,US President,"Mondale, Walter",democrat,0,333149,1021991,20171015,
1984,kentucky,ky,21,61,51,US President,"Reagan, Ronald",republican,0,821702,1369345,20171015,
1984,kentucky,ky,21,61,51,US President,"Mondale, Walter",democrat,0,539539,1369345,20171015,
1984,louisiana,la,22,72,45,US President,"Reagan, Ronald",republican,0,1037299,1706822,20171015,
1984,louisiana,la,22,72,45,US President,"Mondale, Walter",democrat,0,651586,1706822,20171015,
1984,maine,me,23,11,2,US President,"Reagan, Ronald",republican,0,336500,553144,20171015,
1984,maine,me,23,11,2,US President,"Mondale, Walter",democrat,0,214515,553144,20171015,
1984,maryland,md,24,52,52,US President,"Reagan, Ronald",republican,0,879918,1675873,20171015,
1984,maryland,md,24,52,52,US President,"Mondale, Walter",democrat,0,787935,1675873,20171015,
1984,massachusetts,ma,25,14,3,US President,"Reagan, Ronald",republican,0,1310936,2559383,20171015,
1984,massachusetts,ma,25,14,3,US President,"Mondale, Walter",democrat,0,1239606,2559383,20171015,
