year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party,writein,candidatevotes,totalvotes,version,notes,vote_percentage,winner,chenged_percentage
1976,alabama,al,1,63,41,US President,"Carter, Jimmy",democrat,0,659170,1182850,20171015,,0.5573,1,0.0
1976,alabama,al,1,63,41,US President,"Ford, Gerald",republican,0,504070,1182850,20171015,,0.4261,0,0.0
1976,alaska,ak,2,94,81,US President,"Ford, Gerald",republican,0,71555,123574,20171015,,0.579,1,0.0
1976,alaska,ak,2,94,81,US President,"Carter, Jimmy",democrat,0,44058,123574,20171015,,0.3565,0,0.0
1976,arizona,az,4,86,61,US President,"Ford, Gerald",republican,0,418642,742719,20171015,,0.5637,1,0.0
1976,arizona,az,4,86,61,US President,"Carter, Jimmy",democrat,0,295602,742719,20171015,,0.398,0,0.0
1976,arkansas,ar,5,71,42,US President,"Carter, Jimmy",democrat,0,498604,767535,20171015,,0.6496,1,0.0
1976,arkansas,ar,5,71,42,US President,"Ford, Gerald",republican,0,267903,767535,20171015,,0.349,0,0.0
1976,california,ca,6,93,71,US President,"Ford, Gerald",republican,0,3882244,7803770,20171015,,0.4975,1,0.0
1976,california,ca,6,93,71,US President,"Carter, Jimmy",democrat,0,3742284,7803770,20171015,,0.4795,0,0.0
1976,colorado,co,8,84,62,US President,"Ford, Gerald",republican,0,584278,1081440,20171015,,0.5403,1,0.0
1976,colorado,co,8,84,62,US President,"Carter, Jimmy",democrat,0,460801,1081440,20171015,,0.4261,0,0.0
1976,connecticut,ct,9,16,1,US President,"Ford, Gerald",republican,0,719261,1386355,20171015,,0.5188,1,0.0
1976,connecticut,ct,9,16,1,US President,"Carter, Jimmy",democrat,0,647895,1386355,20171015,,0.4673,0,0.0
1976,delaware,de,10,51,11,US President,"Carter, Jimmy",democrat,0,122461,235642,20171015,,0.5197,1,0.0
1976,delaware,de,10,51,11,US President,"Ford, Gerald",republican,0,109780,235642,20171015,,0.4659,0,0.0
1976,district-of-columbia,dc,11,53,55,US President,"Carter, Jimmy",democrat,0,137818,168830,20171015,,0.8163,1,0.0
1976,district-of-columbia,dc,11,53,55,US President,"Ford, Gerald",republican,0,27873,168830,20171015,,0.1651,0,0.0
1976,florida,fl,12,59,43,US President,"Carter, Jimmy",democrat,0,1636000,3150631,20171015,,0.5193,1,0.0
1976,florida,fl,12,59,43,US President,"Ford, Gerald",republican,0,1469531,3150631,20171015,,0.4664,0,0.0
1976,georgia,ga,13,58,44,US President,"Carter, Jimmy",democrat,0,979409,1463152,20171015,,0.6694,1,0.0
1976,georgia,ga,13,58,44,US President,"Ford, Gerald",republican,0,483743,1463152,20171015,,0.3306,0,0.0
1976,hawaii,hi,15,95,82,US President,"Carter, Jimmy",democrat,0,147375,291301,20171015,,0.5059,1,0.0
1976,hawaii,hi,15,95,82,US President,"Ford, Gerald",republican,0,140003,291301,20171015,,0.4806,0,0.0
1976,idaho,id,16,82,63,US President,"Ford, Gerald",republican,0,204151,340932,20171015,,0.5988,1,0.0
1976,idaho,id,16,82,63,US President,"Carter, Jimmy",democrat,0,126549,340932,20171015,,0.3712,0,0.0
1976,illinois,il,17,33,21,US President,"Ford, Gerald",republican,0,2364269,4721282,20171015,,0.5008,1,0.0
1976,illinois,il,17,33,21,US President,"Carter, Jimmy",democrat,0,2271295,4721282,20171015,,0.4811,0,0.0
1976,indiana,in,18,32,22,US President,"Ford, Gerald",republican,0,1183958,2220362,20171015,,0.5332,1,0.0
1976,indiana,in,18,32,22,US President,"Carter, Jimmy",democrat,0,1014714,2220362,20171015,,0.457,0,0.0
1976,iowa,ia,19,42,31,US President,"Ford, Gerald",republican,0,632864,1279303,20171015,,0.4947,1,0.0
1976,iowa,ia,19,42,31,US President,"Carter, Jimmy",democrat,0,619931,1279303,20171015,,0.4846,0,0.0
1976,kansas,ks,20,47,32,US President,"Ford, Gerald",republican,0,502752,957845,20171015,,0.5249,1,0.0
1976,kansas,ks,20,47,32,US President,"Carter, Jimmy",democrat,0,430421,957845,20171015,,0.4494,0,0.0
1976,kentucky,ky,21,61,51,US President,"Carter, Jimmy",democrat,0,615717,1167142,20171015,,0.5275,1,0.0
1976,kentucky,ky,21,61,51,US President,"Ford, Gerald",republican,0,531852,1167142,20171015,,0.4557,0,0.0
1976,louisiana,la,22,72,45,US President,"Carter, Jimmy",democrat,0,661365,1277383,20171015,,0.5177,1,0.0
1976,louisiana,la,22,72,45,US President,"Ford, Gerald",republican,0,587446,1277383,20171015,,0.4599,0,0.0
1976,maine,me,23,11,2,US President,"Ford, Gerald",republican,0,236320,482968,20171015,,0.4893,1,0.0
1976,maine,me,23,11,2,US President,"Carter, Jimmy",democrat,0,232279,482968,20171015,,0.4809,0,0.0
1976,maryland,md,24,52,52,US President,"Carter, Jimmy",democrat,0,759612,1432273,20171015,,0.5304,1,0.0
1976,maryland,md,24,52,52,US President,"Ford, Gerald",republican,0,672661,1432273,20171015,,0.4696,0,0.0
1976,massachusetts,ma,25,14,3,US President,"Carter, Jimmy",democrat,0,1429475,2547558,20171015,,0.5611,1,0.0
1976,massachusetts,ma,25,14,3,US President,"Ford, Gerald",republican,0,1030276,2547558,20171015,,0.4044,0,0.0
1976,michigan,mi,26,34,23,US President,"Ford, Gerald",republican,0,1893742,3651590,20171015,,0.5186,1,0.0
1976,michigan,mi,26,34,23,US President,"Carter, Jimmy",democrat,0,1696714,3651590,20171015,,0.4647,0,0.0
1976,minnesota,mn,27,41,33,US President,"Carter, Jimmy",democrat,0,1070440,1949931,20171015,,0.549,1,0.0
1976,minnesota,mn,27,41,33,US President,"Ford, Gerald",republican,0,819395,1949931,20171015,,0.4202,0,0.0
1976,mississippi,ms,28,64,46,US President,"Carter, Jimmy",democrat,0,381329,768390,20171015,,0.4963,1,0.0
1976,mississippi,ms,28,64,46,US President,"Ford, Gerald",republican,0,366846,768390,20171015,,0.4774,0,0.0
1976,missouri,mo,29,43,34,US President,"Carter, Jimmy",democrat,0,998387,1953600,20171015,,0.511,1,0.0
1976,missouri,mo,29,43,34,US President,"Ford, Gerald",republican,0,927443,1953600,20171015,,0.4747,0,0.0
1976,montana,mt,30,81,64,US President,"Ford, Gerald",republican,0,173703,328734,20171015,,0.5284,1,0.0
1976,montana,mt,30,81,64,US President,"Carter, Jimmy",democrat,0,149259,328734,20171015,,0.454,0,0.0
1976,nebraska,ne,31,46,35,US President,"Ford, Gerald",republican,0,359219,606749,20171015,,0.592,1,0.0
1976,nebraska,ne,31,46,35,US President,"Carter, Jimmy",democrat,0,233293,606749,20171015,,0.3845,0,0.0
1976,nevada,nv,32,88,65,US President,"Ford, Gerald",republican,0,101273,201876,20171015,,0.5017,1,0.0
1976,nevada,nv,32,88,65,US President,"Carter, Jimmy",democrat,0,92479,201876,20171015,,0.4581,0,0.0
1976,new-hampshire,nh,33,12,4,US President,"Ford, Gerald",republican,0,185935,339627,20171015,,0.5475,1,0.0
1976,new-hampshire,nh,33,12,4,US President,"Carter, Jimmy",democrat,0,147645,339627,20171015,,0.4347,0,0.0
1976,new-jersey,nj,34,22,12,US President,"Ford, Gerald",republican,0,1509688,3014472,20171015,,0.5008,1,0.0
1976,new-jersey,nj,34,22,12,US President,"Carter, Jimmy",democrat,0,1444653,3014472,20171015,,0.4792,0,0.0
1976,new-mexico,nm,35,85,66,US President,"Ford, Gerald",republican,0,211419,416590,20171015,,0.5075,1,0.0
1976,new-mexico,nm,35,85,66,US President,"Carter, Jimmy",democrat,0,201148,416590,20171015,,0.4828,0,0.0
1976,new-york,ny,36,21,13,US President,"Carter, Jimmy",democrat,0,3244165,6668262,20171015,,0.4865,1,0.0
1976,new-york,ny,36,21,13,US President,"Ford, Gerald",republican,0,2825913,6668262,20171015,,0.4238,0,0.0
1976,north-carolina,nc,37,56,47,US President,"Carter, Jimmy",democrat,0,927365,1677906,20171015,,0.5527,1,0.0
1976,north-carolina,nc,37,56,47,US President,"Ford, Gerald",republican,0,741960,1677906,20171015,,0.4422,0,0.0
1976,north-dakota,nd,38,44,36,US President,"Ford, Gerald",republican,0,153684,297308,20171015,,0.5169,1,0.0
1976,north-dakota,nd,38,44,36,US President,"Carter, Jimmy",democrat,0,136078,297308,20171015,,0.4577,0,0.0
1976,ohio,oh,39,31,24,US President,"Carter, Jimmy",democrat,0,2009959,4110456,20171015,,0.489,1,0.0
1976,ohio,oh,39,31,24,US President,"Ford, Gerald",republican,0,2000626,4110456,20171015,,0.4867,0,0.0
1976,oklahoma,ok,40,73,53,US President,"Ford, Gerald",republican,0,545708,1092251,20171015,,0.4996,1,0.0
1976,oklahoma,ok,40,73,53,US President,"Carter, Jimmy",democrat,0,532442,1092251,20171015,,0.4875,0,0.0
1976,oregon,or,41,92,72,US President,"Ford, Gerald",republican,0,492120,1029876,20171015,,0.4778,1,0.0
1976,oregon,or,41,92,72,US President,"Carter, Jimmy",democrat,0,490407,1029876,20171015,,0.4762,0,0.0
1976,pennsylvania,pa,42,23,14,US President,"Carter, Jimmy",democrat,0,2328677,4620787,20171015,,0.504,1,0.0
1976,pennsylvania,pa,42,23,14,US President,"Ford, Gerald",republican,0,2205604,4620787,20171015,,0.4773,0,0.0
1976,rhode-island,ri,44,15,5,US President,"Carter, Jimmy",democrat,0,227636,410584,20171015,,0.5544,1,0.0
1976,rhode-island,ri,44,15,5,US President,"Ford, Gerald",republican,0,181249,410584,20171015,,0.4414,0,0.0
1976,south-carolina,sc,45,57,48,US President,"Carter, Jimmy",democrat,0,450807,802583,20171015,,0.5617,1,0.0
1976,south-carolina,sc,45,57,48,US President,"Ford, Gerald",republican,0,346149,802583,20171015,,0.4313,0,0.0
1976,south-dakota,sd,46,45,37,US President,"Ford, Gerald",republican,0,151505,300678,20171015,,0.5039,1,0.0
1976,south-dakota,sd,46,45,37,US President,"Carter, Jimmy",democrat,0,147068,300678,20171015,,0.4891,0,0.0
1976,tennessee,tn,47,62,54,US President,"Carter, Jimmy",democrat,0,825879,1476346,20171015,,0.5594,1,0.0
1976,tennessee,tn,47,62,54,US President,"Ford, Gerald",republican,0,633969,1476346,20171015,,0.4294,0,0.0
1976,texas,tx,48,74,49,US President,"Carter, Jimmy",democrat,0,2082319,4071884,20171015,,0.5114,1,0.0
1976,texas,tx,48,74,49,US President,"Ford, Gerald",republican,0,1953300,4071884,20171015,,0.4797,0,0.0
1976,utah,ut,49,87,67,US President,"Ford, Gerald",republican,0,337908,541218,20171015,,0.6243,1,0.0
1976,utah,ut,49,87,67,US President,"Carter, Jimmy",democrat,0,182110,541218,20171015,,0.3365,0,0.0
1976,vermont,vt,50,13,6,US President,"Ford, Gerald",republican,0,100387,183902,20171015,,0.5459,1,0.0
1976,vermont,vt,50,13,6,US President,"Carter, Jimmy",democrat,0,77798,183902,20171015,,0.423,0,0.0
1976,virginia,va,51,54,40,US President,"Ford, Gerald",republican,0,836554,1697094,20171015,,0.4929,1,0.0
1976,virginia,va,51,54,40,US President,"Carter, Jimmy",democrat,0,813896,1697094,20171015,,0.4796,0,0.0
1976,washington,wa,53,91,73,US President,"Ford, Gerald",republican,0,777732,1555534,20171015,,0.5,1,0.0
1976,washington,wa,53,91,73,US President,"Carter, Jimmy",democrat,0,717323,1555534,20171015,,0.4611,0,0.0
1976,west-virginia,wv,54,55,56,US President,"Carter, Jimmy",democrat,0,435864,750590,20171015,,0.5807,1,0.0
1976,west-virginia,wv,54,55,56,US President,"Ford, Gerald",republican,0,314726,750590,20171015,,0.4193,0,0.0
1976,wisconsin,wi,55,35,25,US President,"Carter, Jimmy",democrat,0,1040232,2101336,20171015,,0.495,1,0.0
1976,wisconsin,wi,55,35,25,US President,"Ford, Gerald",republican,0,1004987,2101336,20171015,,0.4783,0,0.0
1976,wyoming,wy,56,83,68,US President,"Ford, Gerald",republican,0,92717,156343,20171015,,0.593,1,0.0
1976,wyoming,wy,56,83,68,US President,"Carter, Jimmy",democrat,0,62239,156343,20171015,,0.3981,0,0.0
1980,alabama,al,1,63,41,US President,"Reagan, Ronald",republican,0,654192,1341929,20171015,,0.4875,1,0.0614
1980,alabama,al,1,63,41,US President,"Carter, Jimmy",democrat,0,636730,1341929,20171015,,0.4745,0,-0.0828
1980,alaska,ak,2,94,81,US President,"Reagan, Ronald",republican,0,86112,158445,20171015,,0.5435,1,-0.0355
1980,alaska,ak,2,94,81,US President,"Carter, Jimmy",democrat,0,41842,158445,20171015,,0.2641,0,-0.0924
1980,arizona,az,4,86,61,US President,"Reagan, Ronald",republican,0,529688,873945,20171015,,0.6061,1,0.0424
1980,arizona,az,4,86,61,US President,"Carter, Jimmy",democrat,0,246843,873945,20171015,,0.2824,0,-0.1156
1980,arkansas,ar,5,71,42,US President,"Reagan, Ronald",republican,0,403164,837582,20171015,,0.4813,1,0.1323
1980,arkansas,ar,5,71,42,US President,"Carter, Jimmy",democrat,0,398041,837582,20171015,,0.4752,0,-0.1744
1980,california,ca,6,93,71,US President,"Reagan, Ronald",republican,0,4522994,8582938,20171015,,0.527,1,0.0295
1980,california,ca,6,93,71,US President,"Carter, Jimmy",democrat,0,3082943,8582938,20171015,,0.3592,0,-0.1203
1980,colorado,co,8,84,62,US President,"Reagan, Ronald",republican,0,652264,1184450,20171015,,0.5507,1,0.0104
1980,colorado,co,8,84,62,US President,"Carter, Jimmy",democrat,0,368009,1184450,20171015,,0.3107,0,-0.1154
1980,connecticut,ct,9,16,1,US President,"Reagan, Ronald",republican,0,677210,1406285,20171015,,0.4816,1,-0.0372
1980,connecticut,ct,9,16,1,US President,"Carter, Jimmy",democrat,0,541732,1406285,20171015,,0.3852,0,-0.0821
1980,delaware,de,10,51,11,US President,"Reagan, Ronald",republican,0,111252,235668,20171015,,0.4721,1,0.0062
1980,delaware,de,10,51,11,US President,"Carter, Jimmy",democrat,0,105754,235668,20171015,,0.4487,0,-0.071
1980,district-of-columbia,dc,11,53,55,US President,"Carter, Jimmy",democrat,0,130231,173889,20171015,,0.7489,1,-0.0674
1980,district-of-columbia,dc,11,53,55,US President,"Reagan, Ronald",republican,0,23313,173889,20171015,,0.1341,0,-0.031
1980,florida,fl,12,59,43,US President,"Reagan, Ronald",republican,0,2046951,3686927,20171015,,0.5552,1,0.0888
1980,florida,fl,12,59,43,US President,"Carter, Jimmy",democrat,0,1419475,3686927,20171015,,0.385,0,-0.1343
1980,georgia,ga,13,58,44,US President,"Carter, Jimmy",democrat,0,890955,1596805,20171015,,0.558,1,-0.1114
1980,georgia,ga,13,58,44,US President,"Reagan, Ronald",republican,0,654168,1596805,20171015,,0.4097,0,0.0791
1980,hawaii,hi,15,95,82,US President,"Carter, Jimmy",democrat,0,135879,303287,20171015,,0.448,1,-0.0579
1980,hawaii,hi,15,95,82,US President,"Reagan, Ronald",republican,0,130112,303287,20171015,,0.429,0,-0.0516
1980,idaho,id,16,82,63,US President,"Reagan, Ronald",republican,0,290699,437431,20171015,,0.6646,1,0.0658
1980,idaho,id,16,82,63,US President,"Carter, Jimmy",democrat,0,110192,437431,20171015,,0.2519,0,-0.1193
1980,illinois,il,17,33,21,US President,"Reagan, Ronald",republican,0,2358049,4749721,20171015,,0.4965,1,-0.0043
1980,illinois,il,17,33,21,US President,"Carter, Jimmy",democrat,0,1981413,4749721,20171015,,0.4172,0,-0.0639
1980,indiana,in,18,32,22,US President,"Reagan, Ronald",republican,0,1255656,2242033,20171015,,0.5601,1,0.0269
1980,indiana,in,18,32,22,US President,"Carter, Jimmy",democrat,0,844197,2242033,20171015,,0.3765,0,-0.0805
1980,iowa,ia,19,42,31,US President,"Reagan, Ronald",republican,0,676026,1317661,20171015,,0.5131,1,0.0184
1980,iowa,ia,19,42,31,US President,"Carter, Jimmy",democrat,0,508672,1317661,20171015,,0.386,0,-0.0986
1980,kansas,ks,20,47,32,US President,"Reagan, Ronald",republican,0,566812,979795,20171015,,0.5785,1,0.0536
1980,kansas,ks,20,47,32,US President,"Carter, Jimmy",democrat,0,326150,979795,20171015,,0.3329,0,-0.1165
1980,kentucky,ky,21,61,51,US President,"Reagan, Ronald",republican,0,635274,1295627,20171015,,0.4903,1,0.0346
1980,kentucky,ky,21,61,51,US President,"Carter, Jimmy",democrat,0,617417,1295627,20171015,,0.4765,0,-0.051
1980,louisiana,la,22,72,45,US President,"Reagan, Ronald",republican,0,792853,1548591,20171015,,0.512,1,0.0521
1980,louisiana,la,22,72,45,US President,"Carter, Jimmy",democrat,0,708453,1548591,20171015,,0.4575,0,-0.0602
1980,maine,me,23,11,2,US President,"Reagan, Ronald",republican,0,238522,523011,20171015,,0.4561,1,-0.0332
1980,maine,me,23,11,2,US President,"Carter, Jimmy",democrat,0,220974,523011,20171015,,0.4225,0,-0.0584
1980,maryland,md,24,52,52,US President,"Carter, Jimmy",democrat,0,726161,1540496,20171015,,0.4714,1,-0.059
1980,maryland,md,24,52,52,US President,"Reagan, Ronald",republican,0,680606,1540496,20171015,,0.4418,0,-0.0278
1980,massachusetts,ma,25,14,3,US President,"Reagan, Ronald",republican,0,1057631,2524090,20171015,,0.419,1,0.0146
1980,massachusetts,ma,25,14,3,US President,"Carter, Jimmy",democrat,0,1053802,2524090,20171015,,0.4175,0,-0.1436
1980,michigan,mi,26,34,23,US President,"Reagan, Ronald",republican,0,1915225,3909725,20171015,,0.4899,1,-0.0287
1980,michigan,mi,26,34,23,US President,"Carter, Jimmy",democrat,0,1661532,3909725,20171015,,0.425,0,-0.0397
1980,minnesota,mn,27,41,33,US President,"Carter, Jimmy",democrat,0,954173,2051916,20171015,,0.465,1,-0.084
1980,minnesota,mn,27,41,33,US President,"Reagan, Ronald",republican,0,873268,2051916,20171015,,0.4256,0,0.0054
1980,mississippi,ms,28,64,46,US President,"Reagan, Ronald",republican,0,441089,891750,20171015,,0.4946,1,0.0172
1980,mississippi,ms,28,64,46,US President,"Carter, Jimmy",democrat,0,429281,891750,20171015,,0.4814,0,-0.0149
1980,missouri,mo,29,43,34,US President,"Reagan, Ronald",republican,0,1074181,2099824,20171015,,0.5116,1,0.0369
1980,missouri,mo,29,43,34,US President,"Carter, Jimmy",democrat,0,931182,2099824,20171015,,0.4435,0,-0.0675
1980,montana,mt,30,81,64,US President,"Reagan, Ronald",republican,0,206814,363952,20171015,,0.5682,1,0.0398
1980,montana,mt,30,81,64,US President,"Carter, Jimmy",democrat,0,118032,363952,20171015,,0.3243,0,-0.1297
1980,nebraska,ne,31,46,35,US President,"Reagan, Ronald",republican,0,419214,639533,20171015,,0.6555,1,0.0635
1980,nebraska,ne,31,46,35,US President,"Carter, Jimmy",democrat,0,166424,639533,20171015,,0.2602,0,-0.1243
1980,nevada,nv,32,88,65,US President,"Reagan, Ronald",republican,0,155017,243692,20171015,,0.6361,1,0.1344
1980,nevada,nv,32,88,65,US President,"Carter, Jimmy",democrat,0,66666,243692,20171015,,0.2736,0,-0.1845
1980,new-hampshire,nh,33,12,4,US President,"Reagan, Ronald",republican,0,221705,383990,20171015,,0.5774,1,0.0299
1980,new-hampshire,nh,33,12,4,US President,"Carter, Jimmy",democrat,0,108864,383990,20171015,,0.2835,0,-0.1512
1980,new-jersey,nj,34,22,12,US President,"Reagan, Ronald",republican,0,1546557,2975684,20171015,,0.5197,1,0.0189
1980,new-jersey,nj,34,22,12,US President,"Carter, Jimmy",democrat,0,1147364,2975684,20171015,,0.3856,0,-0.0936
1980,new-mexico,nm,35,85,66,US President,"Reagan, Ronald",republican,0,250779,456237,20171015,,0.5497,1,0.0422
1980,new-mexico,nm,35,85,66,US President,"Carter, Jimmy",democrat,0,167826,456237,20171015,,0.3678,0,-0.115
1980,new-york,ny,36,21,13,US President,"Carter, Jimmy",democrat,0,2728372,6201959,20171015,,0.4399,1,-0.0466
1980,new-york,ny,36,21,13,US President,"Reagan, Ronald",republican,0,2637700,6201959,20171015,,0.4253,0,0.0015
1980,north-carolina,nc,37,56,47,US President,"Reagan, Ronald",republican,0,915018,1855833,20171015,,0.493,1,0.0508
1980,north-carolina,nc,37,56,47,US President,"Carter, Jimmy",democrat,0,875635,1855833,20171015,,0.4718,0,-0.0809
1980,north-dakota,nd,38,44,36,US President,"Reagan, Ronald",republican,0,193695,301116,20171015,,0.6433,1,0.1264
1980,north-dakota,nd,38,44,36,US President,"Carter, Jimmy",democrat,0,79189,301116,20171015,,0.263,0,-0.1947
1980,ohio,oh,39,31,24,US President,"Reagan, Ronald",republican,0,2206545,4283603,20171015,,0.5151,1,0.0284
1980,ohio,oh,39,31,24,US President,"Carter, Jimmy",democrat,0,1752414,4283603,20171015,,0.4091,0,-0.0799
1980,oklahoma,ok,40,73,53,US President,"Reagan, Ronald",republican,0,695570,1149708,20171015,,0.605,1,0.1054
1980,oklahoma,ok,40,73,53,US President,"Carter, Jimmy",democrat,0,402026,1149708,20171015,,0.3497,0,-0.1378
1980,oregon,or,41,92,72,US President,"Reagan, Ronald",republican,0,571044,1181516,20171015,,0.4833,1,0.0055
1980,oregon,or,41,92,72,US President,"Carter, Jimmy",democrat,0,456890,1181516,20171015,,0.3867,0,-0.0895
1980,pennsylvania,pa,42,23,14,US President,"Reagan, Ronald",republican,0,2261872,4561501,20171015,,0.4959,1,0.0186
1980,pennsylvania,pa,42,23,14,US President,"Carter, Jimmy",democrat,0,1937540,4561501,20171015,,0.4248,0,-0.0792
1980,rhode-island,ri,44,15,5,US President,"Carter, Jimmy",democrat,0,198342,415967,20171015,,0.4768,1,-0.0776
1980,rhode-island,ri,44,15,5,US President,"Reagan, Ronald",republican,0,154793,415967,20171015,,0.3721,0,-0.0693
1980,south-carolina,sc,45,57,48,US President,"Reagan, Ronald",republican,0,439277,888258,20171015,,0.4945,1,0.0632
1980,south-carolina,sc,45,57,48,US President,"Carter, Jimmy",democrat,0,428220,888258,20171015,,0.4821,0,-0.0796
1980,south-dakota,sd,46,45,37,US President,"Reagan, Ronald",republican,0,198343,327703,20171015,,0.6053,1,0.1014
1980,south-dakota,sd,46,45,37,US President,"Carter, Jimmy",democrat,0,103855,327703,20171015,,0.3169,0,-0.1722
1980,tennessee,tn,47,62,54,US President,"Reagan, Ronald",republican,0,787761,1617616,20171015,,0.487,1,0.0576
1980,tennessee,tn,47,62,54,US President,"Carter, Jimmy",democrat,0,783051,1617616,20171015,,0.4841,0,-0.0753
1980,texas,tx,48,74,49,US President,"Reagan, Ronald",republican,0,2510705,4541636,20171015,,0.5528,1,0.0731
1980,texas,tx,48,74,49,US President,"Carter, Jimmy",democrat,0,1881147,4541636,20171015,,0.4142,0,-0.0972
1980,utah,ut,49,87,67,US President,"Reagan, Ronald",republican,0,439687,604152,20171015,,0.7278,1,0.1035
1980,utah,ut,49,87,67,US President,"Carter, Jimmy",democrat,0,124266,604152,20171015,,0.2057,0,-0.1308
1980,vermont,vt,50,13,6,US President,"Reagan, Ronald",republican,0,94628,213299,20171015,,0.4436,1,-0.1023
1980,vermont,vt,50,13,6,US President,"Carter, Jimmy",democrat,0,81952,213299,20171015,,0.3842,0,-0.0388
1980,virginia,va,51,54,40,US President,"Reagan, Ronald",republican,0,989609,1866032,20171015,,0.5303,1,0.0374
1980,virginia,va,51,54,40,US President,"Carter, Jimmy",democrat,0,752174,1866032,20171015,,0.4031,0,-0.0765
1980,washington,wa,53,91,73,US President,"Reagan, Ronald",republican,0,865244,1742394,20171015,,0.4966,1,-0.0034
1980,washington,wa,53,91,73,US President,"Carter, Jimmy",democrat,0,650193,1742394,20171015,,0.3732,0,-0.0879
1980,west-virginia,wv,54,55,56,US President,"Carter, Jimmy",democrat,0,367462,737715,20171015,,0.4981,1,-0.0826
1980,west-virginia,wv,54,55,56,US President,"Reagan, Ronald",republican,0,334206,737715,20171015,,0.453,0,0.0337
1980,wisconsin,wi,55,35,25,US President,"Reagan, Ronald",republican,0,1088845,2273221,20171015,,0.479,1,0.0007
1980,wisconsin,wi,55,35,25,US President,"Carter, Jimmy",democrat,0,981584,2273221,20171015,,0.4318,0,-0.0632
1980,wyoming,wy,56,83,68,US President,"Reagan, Ronald",republican,0,110700,176713,20171015,,0.6264,1,0.0334
1980,wyoming,wy,56,83,68,US President,"Carter, Jimmy",democrat,0,49427,176713,20171015,,0.2797,0,-0.1184
1984,alabama,al,1,63,41,US President,"Reagan, Ronald",republican,0,872849,1441713,20171015,,0.6054,1,0.1179
1984,alabama,al,1,63,41,US President,"Mondale, Walter",democrat,0,551899,1441713,20171015,,0.3828,0,-0.0917
1984,alaska,ak,2,94,81,US President,"Reagan, Ronald",republican,0,138377,207605,20171015,,0.6665,1,0.123
1984,alaska,ak,2,94,81,US President,"Mondale, Walter",democrat,0,62007,207605,20171015,,0.2987,0,0.0346
1984,arizona,az,4,86,61,US President,"Reagan, Ronald",republican,0,681416,1025897,20171015,,0.6642,1,0.0581
1984,arizona,az,4,86,61,US President,"Mondale, Walter",democrat,0,333854,1025897,20171015,,0.3254,0,0.043
1984,arkansas,ar,5,71,42,US President,"Reagan, Ronald",republican,0,534774,884406,20171015,,0.6047,1,0.1234
1984,arkansas,ar,5,71,42,US President,"Mondale, Walter",democrat,0,338646,884406,20171015,,0.3829,0,-0.0923
1984,california,ca,6,93,71,US President,"Reagan, Ronald",republican,0,5467009,9505041,20171015,,0.5752,1,0.0482
1984,california,ca,6,93,71,US President,"Mondale, Walter",democrat,0,3922519,9505041,20171015,,0.4127,0,0.0535
1984,colorado,co,8,84,62,US President,"Reagan, Ronald",republican,0,821817,1295380,20171015,,0.6344,1,0.0837
1984,colorado,co,8,84,62,US President,"Mondale, Walter",democrat,0,454975,1295380,20171015,,0.3512,0,0.0405
1984,connecticut,ct,9,16,1,US President,"Reagan, Ronald",republican,0,890877,1466900,20171015,,0.6073,1,0.1257
1984,connecticut,ct,9,16,1,US President,"Mondale, Walter",democrat,0,569597,1466900,20171015,,0.3883,0,0.0031
1984,delaware,de,10,51,11,US President,"Reagan, Ronald",republican,0,152190,254572,20171015,,0.5978,1,0.1257
1984,delaware,de,10,51,11,US President,"Mondale, Walter",democrat,0,101656,254572,20171015,,0.3993,0,-0.0494
1984,district-of-columbia,dc,11,53,55,US President,"Mondale, Walter",democrat,0,180408,211288,20171015,,0.8538,1,0.1049
1984,district-of-columbia,dc,11,53,55,US President,"Reagan, Ronald",republican,0,29009,211288,20171015,,0.1373,0,0.0032
1984,florida,fl,12,59,43,US President,"Reagan, Ronald",republican,0,2730350,4180051,20171015,,0.6532,1,0.098
1984,florida,fl,12,59,43,US President,"Mondale, Walter",democrat,0,1448816,4180051,20171015,,0.3466,0,-0.0384
1984,georgia,ga,13,58,44,US President,"Reagan, Ronald",republican,0,1068722,1776103,20171015,,0.6017,1,0.192
1984,georgia,ga,13,58,44,US President,"Mondale, Walter",democrat,0,706628,1776103,20171015,,0.3979,0,-0.1601
1984,hawaii,hi,15,95,82,US President,"Reagan, Ronald",republican,0,185050,335846,20171015,,0.551,1,0.122
1984,hawaii,hi,15,95,82,US President,"Mondale, Walter",democrat,0,147154,335846,20171015,,0.4382,0,-0.0098
1984,idaho,id,16,82,63,US President,"Reagan, Ronald",republican,0,297523,411144,20171015,,0.7236,1,0.059
1984,idaho,id,16,82,63,US President,"Mondale, Walter",democrat,0,108510,411144,20171015,,0.2639,0,0.012
1984,illinois,il,17,33,21,US President,"Reagan, Ronald",republican,0,2707103,4819088,20171015,,0.5617,1,0.0652
1984,illinois,il,17,33,21,US President,"Mondale, Walter",democrat,0,2086499,4819088,20171015,,0.433,0,0.0158
1984,indiana,in,18,32,22,US President,"Reagan, Ronald",republican,0,1377230,2233069,20171015,,0.6167,1,0.0566
1984,indiana,in,18,32,22,US President,"Mondale, Walter",democrat,0,841481,2233069,20171015,,0.3768,0,0.0003
1984,iowa,ia,19,42,31,US President,"Reagan, Ronald",republican,0,703088,1319805,20171015,,0.5327,1,0.0196
1984,iowa,ia,19,42,31,US President,"Mondale, Walter",democrat,0,605620,1319805,20171015,,0.4589,0,0.0729
